"Data";"Rubrica";"valor"
2007-11-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";735,37803122
2007-11-01;"I.1.2.5    IPI - Outros";1405,83963869
2007-11-01;"I.1.3    Imposto de Renda";11977,29405947
2007-12-01;"I. RECEITA TOTAL";66991,3547968324
2007-12-01;"I.1 -  Receita Administrada pela RFB";42295,95794486
2007-12-01;"I.1.1    Imposto de ImportaÃ§Ã£o";1044,90677488
2007-12-01;"I.1.2    IPI";3273,31695185
2007-12-01;"I.1.2.1    IPI - Fumo";311,41552775
2007-12-01;"I.1.2.2    IPI - Bebidas";307,94666441
2007-12-01;"I.1.2.3    IPI - AutomÃ³veis";614,39701591
2007-12-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";683,6291696
2007-12-01;"I.1.2.5    IPI - Outros";1355,92857418
2007-12-01;"I.1.3    Imposto de Renda";17376,78186833
2008-01-01;"I. RECEITA TOTAL";64545,5676952933
2008-01-01;"I.1 -  Receita Administrada pela RFB";45373,43857646
2008-01-01;"I.1.1    Imposto de ImportaÃ§Ã£o";1243,07995559
2008-01-01;"I.1.2    IPI";2802,96954859
2008-01-01;"I.1.2.1    IPI - Fumo";247,37301306
2008-01-01;"I.1.2.2    IPI - Bebidas";255,18056555
2008-01-01;"I.1.2.3    IPI - AutomÃ³veis";357,5072625
2008-01-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";731,90993224
2008-01-01;"I.1.2.5    IPI - Outros";1210,99877524
2008-01-01;"I.1.3    Imposto de Renda";19848,10395338
2008-02-01;"I. RECEITA TOTAL";50047,8436965967
2008-02-01;"I.1 -  Receita Administrada pela RFB";33736,65762511
2008-02-01;"I.1.1    Imposto de ImportaÃ§Ã£o";1175,09166102
2008-02-01;"I.1.2    IPI";2779,34712656
2008-02-01;"I.1.2.1    IPI - Fumo";279,52162057
2008-02-01;"I.1.2.2    IPI - Bebidas";217,19617639
2008-02-01;"I.1.2.3    IPI - AutomÃ³veis";448,82355788
2008-02-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";653,92781678
2008-02-01;"I.1.2.5    IPI - Outros";1179,87795494
2008-02-01;"I.1.3    Imposto de Renda";12494,94476697
2008-03-01;"I. RECEITA TOTAL";55599,70488485
2008-03-01;"I.1 -  Receita Administrada pela RFB";36314,42575316
2008-03-01;"I.1.1    Imposto de ImportaÃ§Ã£o";1164,61725606
2008-03-01;"I.1.2    IPI";2921,92583695
2008-03-01;"I.1.2.1    IPI - Fumo";270,73349079
2008-03-01;"I.1.2.2    IPI - Bebidas";187,95187741
2008-03-01;"I.1.2.3    IPI - AutomÃ³veis";582,9003583
2008-03-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";700,5030369
2008-03-01;"I.1.2.5    IPI - Outros";1179,83707355
2008-03-01;"I.1.3    Imposto de Renda";15147,55044278
2008-04-01;"I. RECEITA TOTAL";63467,32380492
2008-04-01;"I.1 -  Receita Administrada pela RFB";41915,98082
2008-04-01;"I.1.1    Imposto de ImportaÃ§Ã£o";1232,48468619
2008-04-01;"I.1.2    IPI";3100,06251276
2008-04-01;"I.1.2.1    IPI - Fumo";250,35681869
2008-04-01;"I.1.2.2    IPI - Bebidas";198,45031579
2008-04-01;"I.1.2.3    IPI - AutomÃ³veis";585,03918775
2008-04-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";734,14434894
2008-04-01;"I.1.2.5    IPI - Outros";1332,07184159
2008-04-01;"I.1.3    Imposto de Renda";17788,67520091
2008-05-01;"I. RECEITA TOTAL";54766,78824889
2008-05-01;"I.1 -  Receita Administrada pela RFB";35045,89773859
2008-05-01;"I.1.1    Imposto de ImportaÃ§Ã£o";1301,28196648
2008-05-01;"I.1.2    IPI";3135,09937654
2008-05-01;"I.1.2.1    IPI - Fumo";260,85607211
2008-05-01;"I.1.2.2    IPI - Bebidas";209,75052693
2008-05-01;"I.1.2.3    IPI - AutomÃ³veis";553,57404287
2008-05-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";777,37391806
2008-05-01;"I.1.2.5    IPI - Outros";1333,54481657
2008-05-01;"I.1.3    Imposto de Renda";12969,93898897
2008-06-01;"I. RECEITA TOTAL";56135,18886805
2008-06-01;"I.1 -  Receita Administrada pela RFB";38269,49947398
2008-06-01;"I.1.1    Imposto de ImportaÃ§Ã£o";1314,48848066
2008-06-01;"I.1.2    IPI";2863,1485266
2008-06-01;"I.1.2.1    IPI - Fumo";261,40064154
2008-06-01;"I.1.2.2    IPI - Bebidas";218,17065776
2008-06-01;"I.1.2.3    IPI - AutomÃ³veis";269,64889682
2008-06-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";785,86009246
2008-06-01;"I.1.2.5    IPI - Outros";1328,06823802
2008-06-01;"I.1.3    Imposto de Renda";13943,96729457
2008-07-01;"I. RECEITA TOTAL";62779,10310646
2008-07-01;"I.1 -  Receita Administrada pela RFB";41154,88838147
2008-07-01;"I.1.1    Imposto de ImportaÃ§Ã£o";1364,72041096
2008-07-01;"I.1.2    IPI";3341,80905948
2008-07-01;"I.1.2.1    IPI - Fumo";234,15894733
2008-07-01;"I.1.2.2    IPI - Bebidas";195,79257931
2008-07-01;"I.1.2.3    IPI - AutomÃ³veis";639,52174075
2008-07-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";875,39367449
2008-07-01;"I.1.2.5    IPI - Outros";1396,9421176
2008-07-01;"I.1.3    Imposto de Renda";16126,30061252
2008-08-01;"I. RECEITA TOTAL";58383,00650496
2008-08-01;"I.1 -  Receita Administrada pela RFB";36159,40043738
2008-08-01;"I.1.1    Imposto de ImportaÃ§Ã£o";1444,80622079
2008-08-01;"I.1.2    IPI";3239,8408001
2008-08-01;"I.1.2.1    IPI - Fumo";321,26117068
2008-08-01;"I.1.2.2    IPI - Bebidas";212,48367063
2008-08-01;"I.1.2.3    IPI - AutomÃ³veis";611,11463035
2008-08-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";829,21656095
2008-08-01;"I.1.2.5    IPI - Outros";1265,76476749
2008-08-01;"I.1.3    Imposto de Renda";12234,76908027
2008-09-01;"I. RECEITA TOTAL";59933,15766041
2008-09-01;"I.1 -  Receita Administrada pela RFB";38043,07492519
2008-09-01;"I.1.1    Imposto de ImportaÃ§Ã£o";1655,75174727
2008-09-01;"I.1.2    IPI";3417,74260804
2008-09-01;"I.1.2.1    IPI - Fumo";252,89058246
2008-09-01;"I.1.2.2    IPI - Bebidas";184,4225343
2008-09-01;"I.1.2.3    IPI - AutomÃ³veis";647,52686763
2008-09-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1034,48657115
2008-09-01;"I.1.2.5    IPI - Outros";1298,4160525
2008-09-01;"I.1.3    Imposto de Renda";12991,07442557
2008-10-01;"I. RECEITA TOTAL";65600,86758103
2008-10-01;"I.1 -  Receita Administrada pela RFB";43789,24504414
2008-10-01;"I.1.1    Imposto de ImportaÃ§Ã£o";1891,65502171
2008-10-01;"I.1.2    IPI";3557,41017055
2008-10-01;"I.1.2.1    IPI - Fumo";247,04570144
2008-10-01;"I.1.2.2    IPI - Bebidas";177,56395239
2008-10-01;"I.1.2.3    IPI - AutomÃ³veis";606,69917707
2008-10-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1175,7137333
2008-10-01;"I.1.2.5    IPI - Outros";1350,38760635
2008-10-01;"I.1.3    Imposto de Renda";16069,54039962
2008-11-01;"I. RECEITA TOTAL";55170,44576775
2008-11-01;"I.1 -  Receita Administrada pela RFB";36321,03035749
2008-11-01;"I.1.1    Imposto de ImportaÃ§Ã£o";1748,7689288
2008-11-01;"I.1.2    IPI";3174,43681688
2008-11-01;"I.1.2.1    IPI - Fumo";283,33577511
2008-11-01;"I.1.2.2    IPI - Bebidas";229,6994139
2008-11-01;"I.1.2.3    IPI - AutomÃ³veis";433,25572288
2008-11-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1089,81998861
2008-11-01;"I.1.2.5    IPI - Outros";1138,32591638
2008-11-01;"I.1.3    Imposto de Renda";12238,5924769
2008-12-01;"I. RECEITA TOTAL";69186,89747143
2008-12-01;"I.1 -  Receita Administrada pela RFB";40213,50528652
2008-12-01;"I.1.1    Imposto de ImportaÃ§Ã£o";1634,52791676
2008-12-01;"I.1.2    IPI";3027,33178181
2008-12-01;"I.1.2.1    IPI - Fumo";302,44015044
2008-12-01;"I.1.2.2    IPI - Bebidas";202,64854981
2008-12-01;"I.1.2.3    IPI - AutomÃ³veis";295,93640013
2008-12-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";962,71685996
2008-12-01;"I.1.2.5    IPI - Outros";1263,58982147
2008-12-01;"I.1.3    Imposto de Renda";17395,96790283
2009-01-01;"I. RECEITA TOTAL";62791,3549183
2009-01-01;"I.1 -  Receita Administrada pela RFB";43707,40918874
2009-01-01;"I.1.1    Imposto de ImportaÃ§Ã£o";1447,23794653
2009-01-01;"I.1.2    IPI";2371,21637674
2009-01-01;"I.1.2.1    IPI - Fumo";242,86513233
2009-01-01;"I.1.2.2    IPI - Bebidas";334,24194092
2009-01-01;"I.1.2.3    IPI - AutomÃ³veis";33,93728315
2009-01-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";777,43017729
2009-01-01;"I.1.2.5    IPI - Outros";982,74184305
2009-01-01;"I.1.3    Imposto de Renda";20837,4036534
2009-02-01;"I. RECEITA TOTAL";48239,10712277
2009-02-01;"I.1 -  Receita Administrada pela RFB";29546,96225454
2009-02-01;"I.1.1    Imposto de ImportaÃ§Ã£o";1225,00986541
2009-02-01;"I.1.2    IPI";1905,75172743
2009-02-01;"I.1.2.1    IPI - Fumo";304,94514316
2009-02-01;"I.1.2.2    IPI - Bebidas";138,64658522
2009-02-01;"I.1.2.3    IPI - AutomÃ³veis";35,31550613
2009-02-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";619,06533287
2009-02-01;"I.1.2.5    IPI - Outros";807,77916005
2009-02-01;"I.1.3    Imposto de Renda";11421,39871547
2009-03-01;"I. RECEITA TOTAL";55817,28286291
2009-03-01;"I.1 -  Receita Administrada pela RFB";36444,65570137
2009-03-01;"I.1.1    Imposto de ImportaÃ§Ã£o";1608,29615888
2009-03-01;"I.1.2    IPI";2129,57082066
2009-03-01;"I.1.2.1    IPI - Fumo";252,30992231
2009-03-01;"I.1.2.2    IPI - Bebidas";155,17412878
2009-03-01;"I.1.2.3    IPI - AutomÃ³veis";58,89154036
2009-03-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";827,37326391
2009-03-01;"I.1.2.5    IPI - Outros";835,8219653
2009-03-01;"I.1.3    Imposto de Renda";15663,50734403
2009-04-01;"I. RECEITA TOTAL";62786,12279238
2009-04-01;"I.1 -  Receita Administrada pela RFB";39700,21089841
2009-04-01;"I.1.1    Imposto de ImportaÃ§Ã£o";1183,12120537
2009-04-01;"I.1.2    IPI";2103,29325741
2009-04-01;"I.1.2.1    IPI - Fumo";276,29944708
2009-04-01;"I.1.2.2    IPI - Bebidas";147,45082525
2009-04-01;"I.1.2.3    IPI - AutomÃ³veis";214,56617358
2009-04-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";634,30064041
2009-04-01;"I.1.2.5    IPI - Outros";830,676171090001
2009-04-01;"I.1.3    Imposto de Renda";17572,91932556
2009-05-01;"I. RECEITA TOTAL";56247,83141262
2009-05-01;"I.1 -  Receita Administrada pela RFB";32614,58309737
2009-05-01;"I.1.1    Imposto de ImportaÃ§Ã£o";1149,13751412
2009-05-01;"I.1.2    IPI";1869,43019184
2009-05-01;"I.1.2.1    IPI - Fumo";111,29023776
2009-05-01;"I.1.2.2    IPI - Bebidas";176,64275346
2009-05-01;"I.1.2.3    IPI - AutomÃ³veis";144,74128554
2009-05-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";633,65553344
2009-05-01;"I.1.2.5    IPI - Outros";803,10038164
2009-05-01;"I.1.3    Imposto de Renda";12035,57926709
2009-06-01;"I. RECEITA TOTAL";54943,45267067
2009-06-01;"I.1 -  Receita Administrada pela RFB";35330,32494205
2009-06-01;"I.1.1    Imposto de ImportaÃ§Ã£o";1064,92566857
2009-06-01;"I.1.2    IPI";2242,32536106
2009-06-01;"I.1.2.1    IPI - Fumo";358,03858833
2009-06-01;"I.1.2.2    IPI - Bebidas";175,10409429
2009-06-01;"I.1.2.3    IPI - AutomÃ³veis";171,68209913
2009-06-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";632,73482707
2009-06-01;"I.1.2.5    IPI - Outros";904,765752240001
2009-06-01;"I.1.3    Imposto de Renda";14741,41255588
2009-07-01;"I. RECEITA TOTAL";60234,2575271
2009-07-01;"I.1 -  Receita Administrada pela RFB";37519,00263017
2009-07-01;"I.1.1    Imposto de ImportaÃ§Ã£o";1240,16490956
2009-07-01;"I.1.2    IPI";2154,48763937
2009-07-01;"I.1.2.1    IPI - Fumo";280,3207033
2009-07-01;"I.1.2.2    IPI - Bebidas";185,47105667
2009-07-01;"I.1.2.3    IPI - AutomÃ³veis";199,55434996
2009-07-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";639,7258154
2009-07-01;"I.1.2.5    IPI - Outros";849,41571404
2009-07-01;"I.1.3    Imposto de Renda";14430,34525676
2009-08-01;"I. RECEITA TOTAL";60716,91872045
2009-08-01;"I.1 -  Receita Administrada pela RFB";34273,4270831
2009-08-01;"I.1.1    Imposto de ImportaÃ§Ã£o";1285,28195509
2009-08-01;"I.1.2    IPI";2149,86746249
2009-08-01;"I.1.2.1    IPI - Fumo";279,54417577
2009-08-01;"I.1.2.2    IPI - Bebidas";177,48484757
2009-08-01;"I.1.2.3    IPI - AutomÃ³veis";176,82023035
2009-08-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";630,35146135
2009-08-01;"I.1.2.5    IPI - Outros";885,66674745
2009-08-01;"I.1.3    Imposto de Renda";11227,58207566
2009-09-01;"I. RECEITA TOTAL";53401,35631353
2009-09-01;"I.1 -  Receita Administrada pela RFB";33545,24716369
2009-09-01;"I.1.1    Imposto de ImportaÃ§Ã£o";1373,36322046
2009-09-01;"I.1.2    IPI";2457,23371878
2009-09-01;"I.1.2.1    IPI - Fumo";281,47049587
2009-09-01;"I.1.2.2    IPI - Bebidas";174,96716162
2009-09-01;"I.1.2.3    IPI - AutomÃ³veis";212,20268149
2009-09-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";716,96912752
2009-09-01;"I.1.2.5    IPI - Outros";1071,62425228
2009-09-01;"I.1.3    Imposto de Renda";12020,56198711
2009-10-01;"I. RECEITA TOTAL";69305,85320551
2009-10-01;"I.1 -  Receita Administrada pela RFB";47220,87893425
2009-10-01;"I.1.1    Imposto de ImportaÃ§Ã£o";1436,16510732
2009-10-01;"I.1.2    IPI";2512,566517
2009-10-01;"I.1.2.1    IPI - Fumo";310,40563606
2009-10-01;"I.1.2.2    IPI - Bebidas";193,60252768
2009-10-01;"I.1.2.3    IPI - AutomÃ³veis";230,41047874
2009-10-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";734,8371123
2009-10-01;"I.1.2.5    IPI - Outros";1043,31076222
2009-10-01;"I.1.3    Imposto de Renda";18909,32711321
2009-11-01;"I. RECEITA TOTAL";74135,96905775
2009-11-01;"I.1 -  Receita Administrada pela RFB";45687,03842302
2009-11-01;"I.1.1    Imposto de ImportaÃ§Ã£o";1532,67767335
2009-11-01;"I.1.2    IPI";3125,48160189
2009-11-01;"I.1.2.1    IPI - Fumo";311,1433736
2009-11-01;"I.1.2.2    IPI - Bebidas";215,24959538
2009-11-01;"I.1.2.3    IPI - AutomÃ³veis";289,2779035
2009-11-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";748,08607922
2009-11-01;"I.1.2.5    IPI - Outros";1561,72465019
2009-11-01;"I.1.3    Imposto de Renda";14654,611507
2009-12-01;"I. RECEITA TOTAL";79505,43934599
2009-12-01;"I.1 -  Receita Administrada pela RFB";40549,59094232
2009-12-01;"I.1.1    Imposto de ImportaÃ§Ã£o";1422,52355524
2009-12-01;"I.1.2    IPI";3065,14394867
2009-12-01;"I.1.2.1    IPI - Fumo";305,43771085
2009-12-01;"I.1.2.2    IPI - Bebidas";229,9596691
2009-12-01;"I.1.2.3    IPI - AutomÃ³veis";329,87148722
2009-12-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";789,80196366
2009-12-01;"I.1.2.5    IPI - Outros";1410,07311784
2009-12-01;"I.1.3    Imposto de Renda";15281,13646824
2010-01-01;"I. RECEITA TOTAL";73822,77117723
2010-01-01;"I.1 -  Receita Administrada pela RFB";51039,168734
2010-01-01;"I.1.1    Imposto de ImportaÃ§Ã£o";1438,890937
2010-01-01;"I.1.2    IPI";2686,635479
2010-01-01;"I.1.2.1    IPI - Fumo";340,629219
2010-01-01;"I.1.2.2    IPI - Bebidas";283,773188
2010-01-01;"I.1.2.3    IPI - AutomÃ³veis";291,818678
2010-01-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";715,476259
2010-01-01;"I.1.2.5    IPI - Outros";1054,938135
2010-01-01;"I.1.3    Imposto de Renda";21701,534461
2010-02-01;"I. RECEITA TOTAL";56999,16940736
2010-02-01;"I.1 -  Receita Administrada pela RFB";34895,203754
2010-02-01;"I.1.1    Imposto de ImportaÃ§Ã£o";1375,09988
2010-02-01;"I.1.2    IPI";2509,611187
2010-02-01;"I.1.2.1    IPI - Fumo";318,636852
2010-02-01;"I.1.2.2    IPI - Bebidas";181,621167
2010-02-01;"I.1.2.3    IPI - AutomÃ³veis";249,721843
2010-02-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";716,583769
2010-02-01;"I.1.2.5    IPI - Outros";1043,047556
2010-02-01;"I.1.3    Imposto de Renda";11423,273484
2010-03-01;"I. RECEITA TOTAL";62456,09826559
2010-03-01;"I.1 -  Receita Administrada pela RFB";40195,166883
2010-03-01;"I.1.1    Imposto de ImportaÃ§Ã£o";1740,875594
2010-03-01;"I.1.2    IPI";2651,804212
2010-03-01;"I.1.2.1    IPI - Fumo";295,327688
2010-03-01;"I.1.2.2    IPI - Bebidas";168,866251
2010-03-01;"I.1.2.3    IPI - AutomÃ³veis";284,761038
2010-03-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";904,50711
2010-03-01;"I.1.2.5    IPI - Outros";998,342125
2010-03-01;"I.1.3    Imposto de Renda";15064,432129
2010-04-01;"I. RECEITA TOTAL";78472,7805664885
2010-04-01;"I.1 -  Receita Administrada pela RFB";48385,158527
2010-04-01;"I.1.1    Imposto de ImportaÃ§Ã£o";1493,321207
2010-04-01;"I.1.2    IPI";2909,8297
2010-04-01;"I.1.2.1    IPI - Fumo";319,804741
2010-04-01;"I.1.2.2    IPI - Bebidas";180,050206
2010-04-01;"I.1.2.3    IPI - AutomÃ³veis";451,449834
2010-04-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";802,186073
2010-04-01;"I.1.2.5    IPI - Outros";1156,338846
2010-04-01;"I.1.3    Imposto de Renda";20952,553495
2010-05-01;"I. RECEITA TOTAL";65405,0969740273
2010-05-01;"I.1 -  Receita Administrada pela RFB";40814,579023
2010-05-01;"I.1.1    Imposto de ImportaÃ§Ã£o";1666,966657
2010-05-01;"I.1.2    IPI";2712,431582
2010-05-01;"I.1.2.1    IPI - Fumo";282,662543
2010-05-01;"I.1.2.2    IPI - Bebidas";183,914031
2010-05-01;"I.1.2.3    IPI - AutomÃ³veis";547,612146
2010-05-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";901,961759
2010-05-01;"I.1.2.5    IPI - Outros";796,281103000001
2010-05-01;"I.1.3    Imposto de Renda";14355,124528
2010-06-01;"I. RECEITA TOTAL";61370,24949332
2010-06-01;"I.1 -  Receita Administrada pela RFB";39798,154112
2010-06-01;"I.1.1    Imposto de ImportaÃ§Ã£o";1733,9189
2010-06-01;"I.1.2    IPI";3237,067396
2010-06-01;"I.1.2.1    IPI - Fumo";362,959455
2010-06-01;"I.1.2.2    IPI - Bebidas";176,405039
2010-06-01;"I.1.2.3    IPI - AutomÃ³veis";526,586617
2010-06-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";956,97079
2010-06-01;"I.1.2.5    IPI - Outros";1214,145495
2010-06-01;"I.1.3    Imposto de Renda";13296,106816
2010-07-01;"I. RECEITA TOTAL";68463,71352397
2010-07-01;"I.1 -  Receita Administrada pela RFB";43132,029951
2010-07-01;"I.1.1    Imposto de ImportaÃ§Ã£o";1802,295016
2010-07-01;"I.1.2    IPI";3017,863829
2010-07-01;"I.1.2.1    IPI - Fumo";281,236607
2010-07-01;"I.1.2.2    IPI - Bebidas";190,254119
2010-07-01;"I.1.2.3    IPI - AutomÃ³veis";442,688414
2010-07-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";955,838027
2010-07-01;"I.1.2.5    IPI - Outros";1147,846662
2010-07-01;"I.1.3    Imposto de Renda";15217,250755
2010-08-01;"I. RECEITA TOTAL";69713,75988784
2010-08-01;"I.1 -  Receita Administrada pela RFB";40284,662987
2010-08-01;"I.1.1    Imposto de ImportaÃ§Ã£o";1979,775014
2010-08-01;"I.1.2    IPI";3336,094997
2010-08-01;"I.1.2.1    IPI - Fumo";268,307868
2010-08-01;"I.1.2.2    IPI - Bebidas";176,741805
2010-08-01;"I.1.2.3    IPI - AutomÃ³veis";529,624805
2010-08-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1012,002664
2010-08-01;"I.1.2.5    IPI - Outros";1349,417855
2010-08-01;"I.1.3    Imposto de Renda";13741,403185
2010-09-01;"I. RECEITA TOTAL";139092,65184433
2010-09-01;"I.1 -  Receita Administrada pela RFB";42098,04802
2010-09-01;"I.1.1    Imposto de ImportaÃ§Ã£o";1955,775892
2010-09-01;"I.1.2    IPI";3141,949281
2010-09-01;"I.1.2.1    IPI - Fumo";299,762932
2010-09-01;"I.1.2.2    IPI - Bebidas";193,301493
2010-09-01;"I.1.2.3    IPI - AutomÃ³veis";596,914819
2010-09-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1068,74819
2010-09-01;"I.1.2.5    IPI - Outros";983,221847
2010-09-01;"I.1.3    Imposto de Renda";13585,170389
2010-10-01;"I. RECEITA TOTAL";73969,603163051
2010-10-01;"I.1 -  Receita Administrada pela RFB";48974,568088
2010-10-01;"I.1.1    Imposto de ImportaÃ§Ã£o";1913,003013
2010-10-01;"I.1.2    IPI";3493,336977
2010-10-01;"I.1.2.1    IPI - Fumo";302,12804
2010-10-01;"I.1.2.2    IPI - Bebidas";236,721816
2010-10-01;"I.1.2.3    IPI - AutomÃ³veis";563,40781
2010-10-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1001,98388
2010-10-01;"I.1.2.5    IPI - Outros";1389,095431
2010-10-01;"I.1.3    Imposto de Renda";16948,816347
2010-11-01;"I. RECEITA TOTAL";70985,5561821148
2010-11-01;"I.1 -  Receita Administrada pela RFB";44409,883278
2010-11-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2077,548314
2010-11-01;"I.1.2    IPI";3747,103469
2010-11-01;"I.1.2.1    IPI - Fumo";323,751337
2010-11-01;"I.1.2.2    IPI - Bebidas";216,342194
2010-11-01;"I.1.2.3    IPI - AutomÃ³veis";644,829448
2010-11-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1150,77411
2010-11-01;"I.1.2.5    IPI - Outros";1411,40638
2010-11-01;"I.1.3    Imposto de Renda";15243,103923
2010-12-01;"I. RECEITA TOTAL";97779,919010907
2010-12-01;"I.1 -  Receita Administrada pela RFB";57179,368239
2010-12-01;"I.1.1    Imposto de ImportaÃ§Ã£o";1915,876117
2010-12-01;"I.1.2    IPI";4110,087293
2010-12-01;"I.1.2.1    IPI - Fumo";310,219644
2010-12-01;"I.1.2.2    IPI - Bebidas";242,079504
2010-12-01;"I.1.2.3    IPI - AutomÃ³veis";656,928092
2010-12-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1071,85431
2010-12-01;"I.1.2.5    IPI - Outros";1829,005743
2010-12-01;"I.1.3    Imposto de Renda";23143,635577
2011-01-01;"I. RECEITA TOTAL";90785,18998939
2011-01-01;"I.1 -  Receita Administrada pela RFB";64268,630441
2011-01-01;"I.1.1    Imposto de ImportaÃ§Ã£o";1871,343757
2011-01-01;"I.1.2    IPI";3966,436544
2011-01-01;"I.1.2.1    IPI - Fumo";347,618347
2011-01-01;"I.1.2.2    IPI - Bebidas";276,838671
2011-01-01;"I.1.2.3    IPI - AutomÃ³veis";651,438232
2011-01-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";958,553612
2011-01-01;"I.1.2.5    IPI - Outros";1731,987682
2011-01-01;"I.1.3    Imposto de Renda";29479,791229
2011-02-01;"I. RECEITA TOTAL";66784,32411287
2011-02-01;"I.1 -  Receita Administrada pela RFB";41481,896063
2011-02-01;"I.1.1    Imposto de ImportaÃ§Ã£o";1887,828475
2011-02-01;"I.1.2    IPI";2816,29113
2011-02-01;"I.1.2.1    IPI - Fumo";371,533541
2011-02-01;"I.1.2.2    IPI - Bebidas";193,490172
2011-02-01;"I.1.2.3    IPI - AutomÃ³veis";490,85188
2011-02-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";957,370781
2011-02-01;"I.1.2.5    IPI - Outros";803,044756
2011-02-01;"I.1.3    Imposto de Renda";14057,498764
2011-03-01;"I. RECEITA TOTAL";73339,43925837
2011-03-01;"I.1 -  Receita Administrada pela RFB";47936,000619
2011-03-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2119,485738
2011-03-01;"I.1.2    IPI";3441,977785
2011-03-01;"I.1.2.1    IPI - Fumo";263,241982
2011-03-01;"I.1.2.2    IPI - Bebidas";197,505555
2011-03-01;"I.1.2.3    IPI - AutomÃ³veis";600,800749
2011-03-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1061,779328
2011-03-01;"I.1.2.5    IPI - Outros";1318,650171
2011-03-01;"I.1.3    Imposto de Renda";17940,026855
2011-04-01;"I. RECEITA TOTAL";89169,09469395
2011-04-01;"I.1 -  Receita Administrada pela RFB";57040,58582
2011-04-01;"I.1.1    Imposto de ImportaÃ§Ã£o";1894,018737
2011-04-01;"I.1.2    IPI";3248,323679
2011-04-01;"I.1.2.1    IPI - Fumo";331,368111
2011-04-01;"I.1.2.2    IPI - Bebidas";206,846456
2011-04-01;"I.1.2.3    IPI - AutomÃ³veis";630,975808
2011-04-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";995,197474
2011-04-01;"I.1.2.5    IPI - Outros";1083,93583
2011-04-01;"I.1.3    Imposto de Renda";25671,429831
2011-05-01;"I. RECEITA TOTAL";75397,3153671
2011-05-01;"I.1 -  Receita Administrada pela RFB";46984,576828
2011-05-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2161,102859
2011-05-01;"I.1.2    IPI";3547,837957
2011-05-01;"I.1.2.1    IPI - Fumo";262,138393
2011-05-01;"I.1.2.2    IPI - Bebidas";238,087464
2011-05-01;"I.1.2.3    IPI - AutomÃ³veis";612,111333
2011-05-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1043,23327
2011-05-01;"I.1.2.5    IPI - Outros";1392,267497
2011-05-01;"I.1.3    Imposto de Renda";17222,678489
2011-06-01;"I. RECEITA TOTAL";83500,12498517
2011-06-01;"I.1 -  Receita Administrada pela RFB";55375,487729
2011-06-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2060,045667
2011-06-01;"I.1.2    IPI";2818,100252
